artistID,weight_sum
5323,36
5324,34
5325,335
5326,489
5327,343
5328,161
5329,871
5330,136
5331,133
5332,588
5333,123
5334,121
5335,674
5336,110
5337,109
5338,681
5339,99
5340,98
5341,92
5342,229
5343,190
5344,87
5345,84
5346,862
5347,252
5348,394
5349,78
5350,207
5351,73
5352,87
5353,518
5354,61
5355,60
5356,60
5357,59
5358,4997
5359,143
5360,2248
5361,123
5362,55
5363,51
5364,51
5365,1788
5366,311
5367,565
5368,10
5369,10
5370,7
5371,7
5372,6
5373,6
5374,6
5375,9326
5376,5
5377,5
5378,5
5379,5
5380,5
5381,4
5382,6953
5383,4
5384,4
5385,4
5386,4
5387,4
5388,327
5389,4
5390,109
5391,15952
5392,155
5393,3
5394,3
5395,3
5396,3
5397,3
5398,3
5399,3
5400,3
5401,3
5402,3
5403,9
5404,3
5405,3
5406,3
5407,3
5408,3
5409,2
5410,761
5411,1237
5412,956
5413,1392
5414,8554
5415,485
5416,10997
5417,580
5418,405
5419,739
5420,1228
5421,1524
5422,334
5423,4110
5424,329
5425,5955
5426,1272
5427,4232
5428,2095
5429,3225
5430,712
5431,608
5432,565
5433,501
5434,2141
5435,393
5436,392
5437,7608
5438,204
5439,4414
5440,2513
5441,6630
5442,173
5443,222
5444,2752
5445,128
5446,2733
5447,314
5448,106
5449,101
5450,1291
5451,1307
5452,4543
5453,3545
5454,603
5455,222
5456,585
5457,130
5458,656
5459,8180
5460,1676
5461,1696
5462,516
5463,831
5464,4987
5465,930
5466,204
5467,192
5468,392
5469,702
5470,1139
5471,207
5472,1120
5473,32
5474,784
5475,1552
5476,27
5477,21
5478,508
5479,20
5480,957
5481,1969
5482,399
5483,200
5484,577
5485,3330
5486,67
5487,5108
5488,1370
5489,51
5490,1680
5491,342
5492,508
5493,617
5494,146
5495,120
5496,115
5497,291
5498,104
5499,100
5500,97
5501,96
5502,93
5503,710
5504,85
5505,84
5506,84
5507,83
5508,79
5509,78
5510,77
5511,76
5512,74
5513,72
5514,72
5515,627
5516,70
5517,69
5518,66
5519,64
5520,64
5521,906
5522,63
5523,62
5524,62
5525,755
5526,1066
5528,153
5529,2072
5530,544
5531,78
5532,375
5533,1814
5534,1375
5535,1068
5536,4229
5537,1649
5538,857
5539,824
5540,670
5541,636
5542,688
5543,772
5544,1542
5545,854
5546,1505
5547,10282
5548,471
5549,9730
5550,1020
5551,304
5552,255
5553,252
5554,229
5555,467
5556,195
5557,194
5558,161
5559,173
5560,968
5561,756
5562,609
5563,719
5564,601
5565,1119
5566,642
5567,402
5568,2851
5569,368
5570,364
5571,321
5572,323
5573,313
5574,7097
5575,2289
5576,267
5577,279
5578,259
5579,239
5580,169
5581,648
5582,122
5583,156
5584,242
5585,737
5586,190
5587,691
5588,488
5589,308
5590,173
5591,172
5592,328
5593,141
5594,1621
5595,126
5596,2338
5597,1124
5598,528
5599,525
5600,3128
5601,416
5602,715
5603,634
5604,641
5605,11286
5606,329
5607,498
5608,264
5609,1560
5610,835
5611,186
5612,167
5613,163
5614,6740
5615,4958
5616,1104
5617,1137
5618,468
5619,306
5620,304
5621,260
5622,242
5623,170
5624,323
5625,309
5626,375
5627,454
5628,740
5629,207
5630,17733
5631,3099
5632,4212
5633,987
5634,834
5635,818
5636,6526
5637,726
5638,5775
5639,4426
5640,1082
5641,2214
5642,379
5643,346
5644,2383
5645,587
5646,281
5647,268
5648,266
5649,2884
5650,1555
5651,2247
5652,1155
5653,972
5654,442
5655,441
5656,431
5657,557
5658,1223
5659,995
5660,6062
5661,292
5662,1493
5663,280
5664,261
5665,255
5666,4863
5667,3184
5668,431
5669,56
5670,2747
5671,47
5672,303
5673,453
5674,5109
5675,3318
5676,3368
5677,2669
5678,6569
5679,2917
5680,1178
5681,951
5682,557
5683,800
5684,1424
5685,115
5688,3523
5689,1698
5690,429
5691,343
5692,677
5693,360
5694,546
5695,255
5696,234
5697,466
5698,6345
5699,452
5700,1299
5701,333
5702,331
5703,331
5704,284
5705,283
5706,1126
5707,261
5708,256
5709,557
5710,213
5711,211
5712,208
5713,206
5714,243
5715,699
5716,1378
5717,187
5718,251
5719,182
5720,182
5721,180
5722,179
5723,216
5724,1131
5725,299
5726,149
5727,220
5728,66
5729,1744
5730,782
5731,755
5732,491
5733,414
5734,335
5735,1615
5736,815
5737,254
5738,221
5739,219
5740,202
5741,198
5742,184
5743,180
5744,184
5745,5571
5746,10310
5747,387
5748,151
5749,21986
5750,666
5751,360
5752,1228
5753,351
5754,4203
5755,129
5756,127
5757,116
5758,559
5759,1346
5760,304
5761,81
5762,67
5763,205
5764,48
5765,2809
5766,2037
5767,6798
5768,2065
5769,98
5770,64
5771,193
5772,1690
5773,57
5774,686
5775,1014
5776,34
5777,33
5778,236
5779,31
5780,282
5781,1670
5782,4189
5783,1316
5784,1432
5785,3999
5786,2231
5787,3857
5788,830
5789,4923
5790,3786
5791,3242
5792,1524
5793,1190
5794,822
5795,616
5796,590
5797,565
5798,938
5799,1006
5800,419
5801,413
5802,388
5803,993
5804,385
5805,437
5806,2542
5807,2638
5808,310
5809,251
5810,893
5811,138
5812,162
5813,92
5814,83
5815,69
5816,65
5817,64
5818,432
5819,54
5820,897
5821,48
5822,42
5823,31
5824,30
5825,28
5826,28
5827,27
5828,27
5829,27
5830,27
5831,26
5832,964
5833,4338
5834,318
5835,267
5836,2258
5837,218
5838,209
5839,188
5840,168
5841,1099
5842,108
5843,106
5844,12030
5845,2454
5846,346
5847,3414
5848,484
5849,268
5850,744
5851,218
5852,202
5853,168
5854,164
5855,148
5856,142
5857,139
5858,137
5859,120
5860,118
5861,117
5862,157
5863,112
5864,109
5865,104
5866,102
5867,149
5868,289
5869,137
5870,87
5871,355
5872,82
5873,82
5874,213
5875,80
5876,679
5877,78
5878,78
5879,3726
5880,112
5881,73
5882,73
5883,2348
5884,67
5885,67
5886,65
5887,63
5888,62
5889,202
5890,6537
5891,2070
5892,77
5893,812
5894,65
5895,299
5896,272
5897,109
5898,94
5899,454
5900,117
5901,453
5902,338
5903,13
5904,11
5905,7
5906,194
5907,6
5908,62
5909,4
5910,3
5911,772
5912,2
5913,3111
5914,1053
5915,19
5916,2
5917,833
5918,2024
5919,168
5920,1
5921,1
5922,2444
5923,295
5924,64
5925,4133
5926,8324
5927,2010
5928,5174
5929,3595
5930,543
5931,29
5932,752
5933,24
5934,6467
5935,1811
5936,1733
5937,1217
5938,288
5939,2869
5940,147
5941,106
5942,196
5943,91
5944,75
5945,64
5946,60
5947,3619
5948,3873
5949,863
5950,5122
5951,43
5952,167
5953,1173
5954,29
5955,28
5956,27
5957,27
5958,1635
5959,22
5960,8648
5961,6524
5962,6359
5963,2694
5964,1913
5965,410
5966,10231
5967,2618
5968,1015
5969,8969
5970,582
5971,329
5972,2819
5973,1623
5974,1089
5975,1075
5976,114
5977,507
5978,746
5979,372
5980,850
5981,125
5982,599
5983,81
5984,1723
5985,151
5986,18
5987,9
5988,16116
5989,5
5990,4
5991,3
5992,3
5993,19
5994,11
5995,8
5996,6
5997,6
5998,6
5999,8
6000,183
6001,4
6002,68
6003,4
6004,305
6005,3
6006,5848
6007,169
6008,2872
6009,2587
6010,2856
6011,2343
6012,2980
6013,1876
6014,3459
6015,1513
6016,5790
6017,1406
6018,1172
6019,1676
6020,1094
6021,1019
6022,1012
6023,945
6024,900
6025,893
6026,889
6027,1072
6028,824
6029,805
6030,2161
6031,2135
6032,3344
6033,1366
6034,835
6035,791
6036,772
6037,832
6038,848
6039,669
6040,554
6041,487
6042,286
6043,1037
6044,192
6045,308
6046,8317
6047,311
6048,6290
6049,86
6050,79
6051,294
6052,4465
6053,252
6054,1113
6055,219
6056,12531
6057,1906
6058,1087
6059,691
6060,2209
6061,633
6062,473
6063,1260
6064,1624
6065,3223
6066,375
6067,375
6068,657
6069,346
6070,344
6071,319
6072,300
6073,2083
6074,329
6075,1206
6076,1242
6077,12086
6078,127
6079,92
6080,84
6081,59
6082,50
6083,42
6084,42
6085,40
6086,39
6087,39
6088,37
6089,35
6090,33
6091,32
6092,210
6093,27
6094,25
6095,25
6096,24
6097,23
6098,4225
6099,22
6100,21
6101,17
6102,17
6103,16
6104,16
6105,16
6106,16
6107,15
6108,1194
6109,14
6110,14
6111,14
6112,13
6113,13
6114,13
6115,13
6116,12
6117,12
6118,12
6119,1748
6120,12661
6121,4084
6122,675
6123,1912
6124,614
6125,1053
6126,937
6127,1210
6128,3881
6129,727
6130,1762
6131,598
6132,6052
6133,732
6134,1561
6135,536
6136,1133
6137,6712
6138,973
6139,896
6140,3433
6141,728
6142,655
6143,608
6144,593
6145,516
6146,3095
6147,1635
6148,467
6149,70
6150,45769
6151,6925
6152,26
6153,21
6154,21
6155,2229
6156,16
6157,16
6158,131
6159,5687
6160,1542
6161,2128
6162,10
6163,265
6164,816
6165,1409
6166,9
6167,73
6168,71
6169,85
6170,8
6171,8
6172,264
6173,44
6174,7
6175,7
6176,350
6177,85
6178,6
6179,215
6180,5
6181,1581
6182,4264
6183,1025
6184,780
6185,472
6186,1058
6187,3112
6188,299
6189,3255
6190,235
6191,5402
6192,1068
6193,1129
6194,3062
6195,1499
6196,4446
6197,1282
6198,230
6199,437
6200,2263
6201,1116
6202,4369
6203,4478
6204,2982
6205,5213
6206,1362
6207,771
6208,508
6209,509
6210,2526
6211,423
6212,330
6213,421
6214,915
6215,551
6216,439
6217,20366
6218,235
6219,235
6220,231
6221,303
6222,2131
6223,906
6224,1764
6225,1393
6226,3444
6227,206
6228,1312
6229,2981
6230,956
6231,5310
6232,3513
6233,1480
6234,776
6235,1832
6236,406
6237,197
6238,144
6239,141
6240,121
6241,5225
6242,271
6243,229
6244,95
6245,4893
6246,655
6247,2903
6248,159
6249,3221
6250,2275
6251,225
6252,2873
6253,414
6254,66
6255,58
6257,15613
6258,1842
6259,448
6261,1
6262,558
6263,631
6264,994
6265,1056
6266,163
6267,702
6268,124
6269,116
6270,99
6271,96
6272,71
6273,297
6274,26
6275,24
6276,23
6277,198
6278,22
6279,21
6280,19
6281,19
6282,4979
6283,19
6284,439
6285,18
6286,70
6287,4241
6288,4305
6289,4511
6290,769
6291,643
6292,1362
6293,5052
6294,3218
6295,2409
6296,484
6297,4957
6298,9935
6299,591
6301,109
6302,687
6303,140
6305,480
6307,6
6308,3405
6309,778
6310,585
6311,1030
6312,485
6313,1626
6314,436
6317,852
6318,485
6319,321
6320,1859
6321,2583
6322,1459
6323,1444
6324,1407
6325,1119
6326,985
6327,836
6328,796
6329,1982
6330,741
6331,1054
6332,722
6333,654
6334,632
6335,805
6336,1859
6337,592
6338,576
6339,554
6340,543
6341,538
6342,518
6343,2503
6344,516
6345,1530
6346,1088
6347,700
6348,1744
6349,509
6350,3162
6351,1235
6352,354
6353,285
6354,276
6355,267
6356,261
6357,256
6358,234
6359,225
6360,208
6361,204
6362,916
6363,519
6364,185
6365,270
6366,173
6367,184
6368,265
6369,259
6370,125
6371,122
6372,117
6373,30614
6374,18531
6375,12554
6376,15473
6377,5571
6378,5026
6379,3953
6380,3635
6381,3634
6382,3752
6383,3759
6384,3640
6385,4249
6386,2921
6387,3009
6388,2673
6389,6298
6390,8395
6391,8019
6392,3169
6393,1869
6394,2159
6395,1784
6396,1725
6397,5349
6398,1469
6399,1465
6400,1556
6401,1386
6402,1369
6403,1358
6404,40
6405,201
6407,136
6408,190
6409,3597
6410,31073
6414,1375
6416,389
6417,2033
6421,327
6422,591
6424,386
6426,3451
6427,1023
6428,7775
6429,4237
6430,1076
6431,670
6432,539
6433,426
6434,397
6435,377
6436,700
6437,330
6438,298
6439,6749
6440,1484
6441,282
6442,281
6443,268
6444,254
6445,497
6446,234
6447,223
6448,6765
6449,218
6450,261
6451,217
6452,6244
6453,14303
6454,907
6455,48
6456,915
6457,48
6458,732
6459,181
6460,114
6461,860
6462,261
6463,7564
6464,170
6465,47
6466,455
6467,176
6468,154
6469,150
6470,824
6471,113
6472,1359
6473,97
6474,85
6475,83
6476,80
6477,80
6478,72
6479,71
6480,721
6481,70
6482,67
6483,292
6484,64
6485,52
6486,51
6487,49
6488,199
6489,178
6490,507
6491,113
6492,92
6493,458
6494,87
6495,347
6496,78
6497,2654
6498,1767
6499,1643
6500,1181
6501,1167
6502,1143
6503,1079
6504,1079
6505,5120
6506,575
6507,442
6508,431
6509,429
6510,358
6511,220
6512,218
6513,204
6514,185
6515,182
6516,572
6517,691
6518,129
6519,473
6520,119
6521,65
6522,2122
6523,49
6524,1156
6525,32
6526,32
6527,1289
6528,2022
6529,2664
6530,64
6531,466
6532,254
6533,238
6534,2161
6535,451
6536,2461
6537,72
6538,63
6539,1788
6540,1509
6541,1838
6542,4471
6543,6372
6544,1675
6545,196
6546,473
6547,1511
6548,1490
6549,150
6550,110
6551,108
6552,154
6553,990
6554,759
6555,70
6556,481
6557,54
6558,681
6559,45
6560,64
6561,37
6562,3146
6563,3720
6564,357
6565,337
6566,2466
6567,666
6568,282
6569,707
6570,1983
6571,397
6572,330
6573,325
6574,301
6575,1219
6576,1299
6577,223
6578,217
6579,301
6580,31
6581,3765
6582,2072
6583,801
6584,17
6585,2692
6586,15
6587,15
6588,22
6589,14
6590,38
6591,257
6592,11
6593,222
6594,2925
6595,361
6596,283
6597,1186
6598,276
6599,125
6600,12353
6601,514
6602,6210
6603,389
6604,167
6605,641
6606,63
6607,63
6608,1344
6609,83
6610,297
6611,1481
6612,1389
6613,32
6614,2593
6615,697
6616,29
6617,326
6618,11310
6619,3430
6620,2138
6621,3516
6622,9498
6623,131
6624,113
6625,86
6626,12714
6627,842
6628,70
6629,635
6630,313
6631,4631
6632,48
6633,515
6634,41
6635,186
6636,587
6637,665
6638,177
6639,73
6640,240
6641,22
6642,21
6643,16
6644,16
6645,195
6646,485
6647,818
6648,357
6649,198
6650,482
6651,178
6652,177
6653,162
6654,344
6655,220
6656,113
6657,389
6658,1114
6659,334
6660,93
6661,93
6662,84
6663,81
6664,73
6665,73
6666,69
6667,311
6668,68
6669,68
6670,67
6671,64
6672,64
6673,63
6674,62
6675,61
6676,626
6677,2553
6678,5340
6679,443
6680,452
6681,505
6682,359
6683,331
6684,287
6685,1651
6686,260
6687,2457
6688,198
6689,40
6690,1897
6691,17
6692,12
6693,1719
6694,8
6695,8
6696,8511
6697,4315
6698,2258
6699,2030
6700,2201
6701,2120
6702,1442
6703,2446
6704,1318
6705,1445
6706,1065
6707,555
6708,3150
6709,422
6710,530
6711,247
6712,175
6713,814
6714,3645
6715,194
6716,140
6717,113
6718,112
6719,106
6720,106
6721,1642
6722,990
6723,308
6724,16004
6726,2505
6728,7191
6729,175
6730,5945
6732,2141
6733,4729
6734,175
6735,174
6736,179
6737,138
6738,117
6739,3910
6740,150
6741,109
6742,4301
6743,836
6744,79
6745,76
6746,69
6747,459
6748,1909
6749,260
6750,647
6751,233
6752,219
6753,185
6754,176
6755,1964
6756,3460
6757,719
6758,611
6759,6212
6760,1038
6761,1377
6762,2763
6763,384
6764,495
6765,4089
6766,2741
6767,846
6768,842
6769,3870
6770,2023
6771,1752
6772,3748
6773,14194
6774,320
6775,317
6776,7844
6777,1945
6778,1138
6779,1105
6780,2167
6781,986
6782,2157
6783,716
6784,965
6785,991
6786,493
6787,474
6788,426
6789,3109
6790,3440
6791,180
6792,1893
6793,2187
6794,1482
6795,395
6796,619
6797,1413
6798,1329
6799,1067
6800,791
6801,708
6802,603
6803,571
6804,571
6805,493
6806,454
6807,453
6808,295
6809,264
6810,262
6811,438
6812,428
6813,217
6814,210
6815,209
6816,406
6817,192
6818,2125
6819,568
6820,332
6821,182
6822,181
6823,1025
6824,4436
6825,30
6826,28
6827,21
6828,439
6829,10
6830,2709
6831,971
6832,7
6833,235
6834,68
6835,1677
6836,12951
6837,3233
6838,2772
6839,2286
6840,2234
6841,1423
6842,1408
6843,1185
6844,1138
6845,1319
6846,1109
6847,1670
6848,971
6849,839
6850,905
6851,2693
6852,2231
6853,996
6854,737
6855,667
6856,1341
6857,2733
6858,624
6859,2271
6860,692
6861,197
6862,1443
6863,155
6864,141
6865,5615
6866,2448
6867,125
6868,123
6869,1086
6870,1218
6871,381
6872,851
6873,1341
6874,8
6875,1112
6876,342
6877,6
6878,961
6879,5
6880,4
6881,131
6882,4
6883,1267
6884,3
6885,4406
6886,3196
6887,4681
6888,1780
6889,1333
6890,1285
6891,1102
6892,1094
6893,1050
6894,1034
6895,1099
6896,981
6897,976
6898,972
6899,930
6900,1227
6901,3670
6902,808
6903,2663
6904,712
6905,1661
6906,7245
6907,877
6908,774
6909,729
6910,4517
6911,799
6912,621
6913,328
6914,1265
6915,1220
6916,89
6917,433
6918,76
6919,68
6920,2239
6921,65
6922,64
6923,2936
6924,704
6925,348
6926,1539
6927,289
6928,165
6929,156
6930,3534
6931,93
6932,89
6933,89
6934,83
6935,77
6936,77
6937,71
6938,50
6939,237
6940,761
6941,36
6942,26
6943,24
6944,23
6945,3934
6946,2065
6947,2881
6948,2148
6949,1164
6950,2466
6951,1019
6952,989
6953,397
6954,397
6955,336
6956,324
6957,1318
6958,677
6959,2715
6960,530
6961,3715
6962,978
6963,392
6964,335
6965,243
6966,232
6967,314
6968,175
6969,168
6970,125
6971,631
6972,99
6973,96
6974,87
6975,83
6976,82
6977,80
6978,80
6979,78
6980,236
6981,323
6982,67
6983,824
6984,62
6985,61
6986,60
6987,59
6988,239
6989,57
6990,720
6991,50
6992,50
6993,49
6994,715
6995,1136
6996,460
6997,1185
7002,315
7003,62
7007,2537
7008,3928
7009,1671
7010,2465
7011,2139
7012,1171
7013,2310
7014,778
7015,992
7016,596
7017,622
7018,581
7019,436
7020,420
7021,1164
7022,376
7023,427
7024,261
7025,220
7026,244
7027,208
7028,200
7029,1117
7030,191
7031,188
7032,182
7033,175
7034,175
7035,173
7036,172
7037,265
7038,2239
7039,34
7040,1696
7041,3
7042,504
7043,353
7044,755
7045,115
7046,104
7047,3698
7048,346
7049,1653
7050,539
7051,938
7052,666
7053,300
7054,9762
7055,1140
7056,5630
7057,1168
7058,181
7059,172
7060,527
7061,2382
7062,819
7063,227
7064,194
7065,37
7066,27
7067,27
7068,1833
7069,115
7070,18
7071,2287
7072,133
7073,859
7074,1388
7075,118
7076,2091
7077,1099
7078,6615
7079,7491
7080,3728
7081,3399
7082,1811
7083,254
7084,122
7085,97
7086,189
7087,81
7088,1155
7089,65
7090,64
7091,23479
7092,51
7093,46
7094,320
7095,45
7096,1512
7097,2070
7098,346
7099,359
7100,1711
7101,1696
7102,194
7103,502
7104,135
7105,131
7106,127
7107,1639
7108,1051
7109,93
7110,93
7111,583
7112,912
7113,2338
7114,525
7115,646
7116,484
7117,1265
7118,452
7119,1822
7120,525
7121,379
7122,2946
7123,1092
7124,592
7125,162
7126,702
7127,127
7128,1526
7129,236
7130,1227
7131,67
7132,57
7133,137
7134,51
7135,46
7136,292
7137,992
7138,40
7139,23
7140,560
7141,21
7142,1231
7143,1378
7144,857
7145,1278
7146,1060
7147,8053
7148,2275
7149,428
7150,416
7151,998
7152,8486
7153,356
7154,299
7155,387
7156,253
7157,8317
7158,43
7159,294
7160,2123
7161,21
7162,17
7163,16
7164,15
7165,15
7166,14
7167,471
7168,14
7169,14
7170,3490
7171,12
7172,12
7173,12
7174,11
7175,865
7176,11
7177,2352
7178,432
7179,572
7180,516
7181,308
7182,306
7183,1365
7184,266
7185,276
7186,263
7187,2960
7188,944
7189,117
7190,946
7191,1815
7192,266
7193,238
7194,2987
7195,111
7196,867
7197,381
7198,331
7199,338
7200,270
7201,489
7202,249
7203,336
7204,222
7205,219
7206,289
7207,218
7208,215
7209,211
7210,210
7211,539
7212,206
7213,195
7214,258
7215,191
7216,190
7217,189
7218,189
7219,420
7220,185
7221,183
7222,181
7223,174
7224,379
7225,171
7226,171
7227,640
7228,166
7229,165
7230,164
7231,160
7232,764
7233,2450
7234,156
7235,318
7236,150
7237,319
7238,149
7239,1317
7240,148
7241,6280
7242,139
7243,5400
7244,1383
7245,801
7246,650
7247,528
7248,505
7249,605
7250,734
7251,305
7252,1129
7253,289
7254,279
7255,278
7256,2038
7257,266
7258,335
7259,757
7260,7655
7261,1050
7262,189
7263,163
7264,972
7265,1123
7266,1947
7267,69
7268,804
7269,173
7270,95
7271,506
7272,841
7273,352
7274,1048
7275,301
7276,869
7277,246
7278,246
7279,750
7280,204
7281,1740
7282,186
7283,1006
7284,168
7285,163
7286,557
7287,414
7288,300
7289,3822
7290,516
7291,141
7292,803
7293,1527
7294,568
7295,523
7296,476
7297,428
7298,427
7299,412
7300,344
7301,914
7302,821
7303,246
7304,218
7305,204
7306,186
7307,173
7308,171
7309,166
7310,158
7311,154
7312,161
7313,144
7314,136
7315,129
7316,207
7317,112
7318,403
7319,467
7320,171
7321,1217
7322,1143
7323,1445
7324,7745
7325,2752
7326,1429
7327,540
7328,5348
7329,2808
7330,2158
7331,3541
7332,320
7333,932
7334,729
7335,201
7336,194
7337,190
7338,702
7339,179
7340,14846
7341,296
7342,206
7343,2101
7344,465
7345,125
7346,116
7347,730
7348,1206
7349,879
7350,79
7351,624
7352,3179
7353,154
7354,2750
7355,194
7356,185
7357,274
7362,268
7363,246
7364,231
7365,184
7366,168
7367,138
7368,136
7369,186
7370,106
7371,97
7372,95
7373,112
7374,2344
7375,1731
7376,343
7377,177
7378,74
7379,86
7380,96
7381,52
7382,1376
7383,36
7384,32
7385,32
7386,218
7387,147
7388,28
7389,1560
7390,3231
7391,2660
7392,1354
7393,2672
7394,501
7395,1167
7396,680
7397,345
7398,560
7399,231
7400,195
7401,147
7402,135
7403,119
7404,661
7405,117
7406,1507
7407,1463
7408,3566
7409,366
7410,60
7411,443
7412,1472
7413,784
7414,7079
7415,658
7416,256
7417,228
7418,221
7419,3318
7420,389
7421,502
7422,417
7423,942
7424,822
7425,757
7426,5784
7427,1051
7428,537
7429,1240
7430,411
7431,466
7432,342
7433,361
7434,519
7435,269
7436,265
7437,250
7438,239
7439,227
7440,211
7441,105
7442,6006
7443,45
7444,27
7445,2449
7446,127
7447,245
7448,1925
7449,3562
7450,123
7451,62
7452,927
7453,35
7454,383
7455,231
7456,655
7457,357
7458,129
7459,129
7460,56
7461,37
7462,703
7463,275
7464,288
7465,478
7466,374
7467,109
7468,815
7469,88
7470,2573
7471,70
7472,179
7473,64
7474,64
7475,54
7476,2779
7477,52
7478,51
7479,45
7480,42
7481,343
7482,41
7483,33
7484,21
7485,17
7486,16
7487,15
7488,113
7489,14
7490,12
7491,12
7492,45
7493,1910
7494,10
7495,10
7496,10
7497,9
7498,9
7499,483
7500,116
7501,424
7502,2965
7503,70
7504,106
7505,1243
7506,2538
7507,272
7509,46
7511,806
7512,1669
7513,239
7514,410
7515,193
7516,508
7517,114
7518,91
7519,91
7520,85
7521,353
7522,496
7523,838
7524,679
7525,6037
7526,643
7527,885
7528,570
7529,546
7530,2895
7531,506
7532,2484
7533,5470
7534,452
7535,452
7536,448
7537,407
7538,361
7539,335
7540,1060
7541,303
7542,295
7543,292
7544,291
7545,600
7546,288
7547,276
7548,272
7549,264
7550,258
7551,257
7552,253
7553,246
7554,238
7555,234
7556,271
7557,70
7558,211
7559,60
7560,51
7561,48
7562,42
7563,42
7564,33
7565,133
7566,29
7567,28
7568,25
7569,25
7570,25
7571,25
7572,24
7573,21
7574,21
7575,20
7576,19
7577,34
7578,18
7579,18
7580,18
7581,16
7582,16
7583,15
7584,15
7585,15
7586,14
7587,14
7588,14
7589,13
7590,12
7591,12
7592,12
7593,12
7594,11
7595,11
7596,11
7597,11
7598,11
7599,10
7600,10
7601,10
7602,10
7603,9
7604,13
7605,8
7606,8
7607,7
7608,7
7609,3
7610,3
7611,3
7612,1
7613,49
7614,44
7615,509
7616,21
7617,19
7618,17
7619,2418
7620,530
7621,10
7622,6
7623,2251
7624,2
7625,108
7626,237
7627,1
7628,1
7629,1
7630,1
7631,1
7632,1
7633,1
7634,1249
7635,798
7636,1081
7637,1953
7638,852
7639,6048
7640,421
7641,1304
7642,1862
7643,2826
7644,2121
7645,877
7646,350
7647,348
7648,334
7649,569
7650,10490
7651,2295
7652,243
7653,242
7654,240
7655,7943
7656,2293
7657,1181
7658,296
7659,162
7660,5753
7661,7546
7662,286
7663,2429
7664,190
7665,5812
7666,177
7667,1304
7668,169
7669,166
7670,140
7671,128
7672,121
7673,119
7674,198
7675,490
7676,115
7677,1458
7678,5989
7679,545
7680,512
7681,700
7682,206
7683,414
7684,202
7685,1346
7686,190
7687,182
7688,179
7689,170
7690,164
7691,162
7692,650
7693,140
7694,560
7695,798
7696,139
7697,135
7698,134
7699,132
7700,355
7701,129
7702,78
7703,64
7704,335
7705,94
7706,1384
7707,4410
7708,3322
7709,619
7710,312
7711,645
7712,529
7713,1848
7714,1494
7715,615
7716,454
7717,379
7718,308
7719,121
7720,101
7721,97
7722,157
7723,3427
7724,2401
7725,367
7727,1312
7728,41
7730,185
7733,44
7734,98
7735,137
7736,53
7737,4
7738,760
7739,75
7740,2
7741,257
7742,1669
7743,3696
7744,29
7745,2459
7746,2
7747,2
7748,2
7749,2
7750,2211
7751,2
7752,1
7753,252
7754,380
7756,2509
7759,38392
7760,174
7766,1596
7767,1364
7775,1345
7776,2315
7777,2639
7778,4
7779,3
7780,137
7781,5424
7782,267
7787,948
7789,382
7791,1534
7792,856
7793,498
7794,457
7795,795
7796,616
7797,822
7798,641
7799,541
7800,611
7801,336
7802,1154
7803,314
7804,847
7805,297
7806,292
7807,279
7808,276
7809,273
7810,2768
7811,53
7812,223
7813,44
7814,1089
7815,37
7816,32
7817,31
7818,326
7819,25
7820,24
7821,378
7822,4166
7823,22
7824,22
7825,21
7826,99
7827,24
7828,20
7829,19
7830,342
7831,4603
7832,3333
7833,190
7834,2252
7835,3697
7836,1949
7837,1121
7838,916
7839,276
7840,214
7841,203
7842,152
7843,151
7844,137
7845,135
7846,2225
7847,127
7848,123
7849,117
7850,108
7851,105
7852,94
7853,91
7854,90
7855,88
7856,86
7857,776
7858,165
7859,146
7860,136
7861,56
7862,1589
7863,85
7864,1243
7865,762
7866,26
7867,24
7868,2206
7869,302
7870,137
7871,1347
7872,86
7873,34
7874,4095
7875,24
7876,3815
7877,3539
7878,3175
7879,2013
7880,1334
7881,3894
7882,2806
7883,699
7884,599
7885,1989
7886,365
7887,845
7888,1393
7889,255
7890,244
7891,232
7892,211
7893,206
7894,200
7895,606
7896,192
7897,729
7898,1714
7899,2444
7900,4191
7901,1814
7902,1494
7903,1145
7904,964
7905,932
7906,1028
7907,92
7908,771
7909,77
7910,76
7911,154
7912,74
7913,387
7914,339
7915,251
7916,223
7917,433
7918,696
7919,162
7920,136
7921,127
7922,1020
7923,82
7924,539
7925,221
7926,39
7927,2110
7928,868
7929,2193
7930,1092
7931,613
7932,468
7933,226
7934,201
7935,5922
7936,83
7937,96
7938,74
7939,72
7940,285
7941,665
7942,125
7943,472
7944,16
7945,3927
7946,835
7947,388
7948,18
7949,15
7950,15
7951,13
7952,13
7953,11
7954,19
7955,33
7956,10
7957,10
7958,38
7959,9
7960,7
7961,7
7962,6
7963,160
7964,6
7965,6
7966,5
7967,5
7968,5
7969,5
7970,5
7971,5
7972,5
7973,5
7974,5
7975,5
7976,4
7977,130
7978,4
7979,4
7980,4
7981,15
7982,3
7983,3
7984,3
7985,3
7986,3
7987,3
7988,3
7989,3
7990,3
7991,3
7992,3
7993,3
7994,3602
7995,1063
7996,267
7997,252
7998,247
7999,217
8000,122
8001,84
8002,1577
8003,72
8004,69
8005,57
8006,56
8007,56
8008,264
8009,48
8012,979
8013,1289
8014,1253
8015,12
8016,303
8017,575
8018,234
8019,296
8020,779
8021,540
8022,107
8023,99
8024,76
8025,90
8026,537
8027,8093
8028,55
8029,50
8030,598
8031,38
8032,12
8033,10
8034,6
8035,4
8036,4
